county,geoid,area_km,avg_neighbor_degree_avg,avg_weighted_neighbor_degree_avg,circuity_avg,cluster_coeff_avg,cluster_coeff_weighted_avg,degree_centrality_avg,edge_density_km,edge_length_avg,edge_length_total,dead_end_count,dead_end_proportion,intersect_3way_count,intersect_3way_proportion,intersect_4way_count,intersect_4way_proportion,intersection_count,intersect_density_km,k_avg,edge_count,node_count,node_density_km,pagerank_max,pagerank_min,self_loop_proportion,street_density_km,street_length_avg,street_length_total,street_segments_count,streets_per_node_avg
Sumter County,01119,2340.898915,2.7831119162640823,0.018490261195718415,1.0920786477689635,0.04426999463231334,0.0007539538767220436,0.0018920932874950812,1493.0487226954815,598.9847703513262,3495076,824,0.33172302737520126,1453,0.5849436392914654,185,0.07447665056360708,1660,0.7091292961703987,4.6980676328502415,5835,2484,1.0611308263176327,0.0017471811993956337,6.081945175623392e-05,0.009597257926306769,774.6171999913115,606.8609648594376,1813300.5629999994,2988,2.4033816425120773
Talladega County,01121,1908.251622,2.788560225743955,0.02540034892952094,1.095681132371722,0.03847491551005644,0.0006797936582368751,0.00047267738101033343,3627.631852210757,283.834284554514,6922434,3135,0.30859336548872923,6007,0.5912983561374151,882,0.08681956885520228,7024,3.680856297472074,4.801456836302786,24389,10159,5.3237214017680525,0.00037063218272673053,1.4807528565437955e-05,0.013284677518553447,1884.7281137015561,285.75683139996784,3596535.479999995,12586,2.4592971749187913
Tallapoosa County,01123,1855.771079,2.7855045995671053,0.0259299311948742,1.0927237300327917,0.04036796536796543,0.0010936849010929727,0.0006391958512781634,2899.066081953969,308.11539951892905,5380002,2429,0.32859848484848486,4447,0.6015963203463204,475,0.06425865800865802,4962,2.6738211712372526,4.724296536796537,17461,7392,3.9832499189411066,0.000515316635091227,2.0317907526430214e-05,0.012828589427867819,1487.2341557813422,308.37610435754146,2759966.133999996,8950,2.407061688311688
Tuscaloosa County,01125,3421.041792,2.771442760656142,0.02680923124249176,1.1042931564321432,0.04230281703464135,0.0004458830109441525,0.0002682632207020222,3136.0375231569487,257.6740183495074,10728515,5516,0.3130711164084227,10075,0.5718258697996481,1857,0.10539758215562745,12103,3.5378112095276033,4.726261422328168,41636,17619,5.150185549092527,0.0002368914812670435,8.536762373016847e-06,0.013353828417715439,1655.1325465362775,256.5250583518321,5662277.61299999,22073,2.4847607696237017
Walker County,01127,2048.686077,2.8053215783168333,0.024908178932479496,1.0945051846082954,0.03650044923629814,0.0004995820062233355,0.0005339064666109543,3181.67686898379,308.01706374633983,6518257,2882,0.32367475292003595,5163,0.5798517520215634,785,0.08816262353998203,6022,2.9394449777382854,4.7533692722371965,21162,8904,4.346200279272948,0.0004357736857661138,1.689955112753354e-05,0.009923447689254324,1659.2426742010796,312.0597966584043,3399267.3649999984,10893,2.43766846361186
Washington County,01129,2797.72037,2.6934511434511497,0.016238913607717353,1.1112112386641613,0.03655578655578651,0.0010050815544497436,0.0011837936194577074,1728.884237991233,552.0354542341931,4836934,1359,0.3531704781704782,2232,0.58004158004158,204,0.05301455301455302,2489,0.8896528855026351,4.554054054054054,8762,3848,1.3754055055902532,0.0010113394599587033,3.917524140012873e-05,0.007989043597352202,881.1363417281043,549.1586304299394,2465173.0919999983,4489,2.3336798336798337
Wilcox County,01131,2301.07511,2.7629527074542892,0.014917825246507624,1.1021627171989137,0.05392932489451504,0.001846194783206294,0.00123641157660769,1931.2545582225712,500.0519629796337,4443961,1272,0.33544303797468356,2346,0.6186708860759493,169,0.044567510548523204,2520,1.0951402625010358,4.687236286919831,8887,3792,1.647925347382511,0.0010906055661834416,3.96814899076744e-05,0.00900191290649263,970.779059011244,497.2919701691886,2233835.529999995,4492,2.3755274261603376
Winston County,01133,1587.608917,2.7366388945336477,0.02389219122345353,1.1077230558503484,0.03970060285849777,0.001028355033872156,0.0009383214132892387,2653.250170677894,370.8357804384185,4212323,1723,0.35013208697419224,2880,0.5852469010363747,247,0.05019305019305019,3198,2.0143499861685394,4.616541353383458,11359,4921,3.0996298567652856,0.0007432686418881392,3.056608387333415e-05,0.013557531472840919,1341.2519980196112,368.91608316008336,2129383.632000001,5772,2.3379394432026013
Aleutians East Borough,02013,18091.325125,2.639825218476904,0.021294534602995352,1.213690600392448,0.03870162297128589,0.00020139699213931215,0.016783531863366244,20.056872754919315,608.8177953020131,362855,109,0.40823970037453183,145,0.5430711610486891,13,0.04868913857677903,158,0.00873346749938529,4.464419475655431,596,267,0.014758454571746026,0.012571292264797964,0.0005818690022787649,0.020134228187919462,10.092244693988382,600.5989473684209,182582.07999999996,304,2.2322097378277155
Anchorage Municipality,02020,4419.53701,2.836077852970046,0.028899942634240332,1.0987868695849448,0.031731158540112,0.0002973738846356692,0.00042346587532171673,1145.0140920982908,179.92007953494792,5060432,3183,0.27615825091098384,6626,0.5748741974665973,1677,0.14549713690786048,8342,1.887528033168343,4.8804442130834635,28126,11526,2.6079654891271065,0.000350995647461549,1.3042304719654638e-05,0.009919647301429283,625.282981169107,183.1562352200425,2763461.277000001,15088,2.594742321707444
Bethel Census Area,02050,105228.855314,2.8405349794238672,0.02883407978049415,1.124234287677998,0.05816186556927307,0.0002633656161810094,0.004911995185481788,6.508363413783928,295.45626919758416,684867,340,0.3497942386831276,551,0.5668724279835391,80,0.0823045267489712,632,0.006005957188397892,4.769547325102881,2318,972,0.009237010106206884,0.004077946472094271,0.00016165768295142136,0.0,3.254181706891968,295.4562691975845,342433.81600000046,1159,2.3847736625514404
Bristol Bay Borough,02060,1248.342013,2.7260802469135816,0.022826865510783296,1.1068441456832951,0.02662037037037037,0.00047237982672664405,0.010311936065996436,248.85013302840747,323.5938291666666,310650,174,0.4027777777777778,246,0.5694444444444444,12,0.027777777777777776,258,0.2066741304171744,4.444444444444445,960,432,0.3460590090706176,0.006752698760651894,0.00035777493719409977,0.020833333333333332,125.30101876816342,319.22148163265285,156418.5259999999,490,2.2222222222222223
Denali Borough,02068,32729.613863,2.7025749858517214,0.021814296775010875,1.184997241289757,0.02818336162988116,0.000117208235294814,0.007588094660614669,37.54057164081006,935.0748964992401,1228688,234,0.39728353140916806,316,0.5365025466893039,36,0.06112054329371817,355,0.010846446324908176,4.461799660441426,1314,589,0.017995934888368776,0.006820117667982584,0.00025503698036215256,0.02207001522070015,19.03782234059289,916.324373529412,623100.5740000001,680,2.266553480475382
Dillingham Census Area,02070,47477.68501,2.8600158353127467,0.021959453056629444,1.1075871046258159,0.03586698337292164,0.0003818872475774749,0.011107340798552167,7.896485136565434,381.7788533604893,374906,156,0.37054631828978624,237,0.5629453681710214,26,0.06175771971496437,265,0.005581569529857749,4.665083135391924,982,421,0.008867323668189103,0.008262714413129386,0.0003752513508181926,0.006109979633401222,3.9596987713365364,380.5613987854253,187997.3310000001,494,2.332541567695962
Fairbanks North Star Borough,02090,18982.307701,2.8308186054690965,0.02148100669039401,1.1179817873932982,0.03785532150079764,0.00019012276834444003,0.0006281582978395512,338.0187638440786,355.4188325486043,6416376,2426,0.31996834608282776,4185,0.5519651806911106,929,0.12252703772091797,5156,0.27162134768937385,4.762068055921921,18053,7582,0.3994245652018682,0.0004922073194418249,1.9807639743766648e-05,0.004154434166066582,175.80844150072372,353.33509084171476,3337249.932999996,9445,2.4836454761276707
Haines Borough,02100,6233.111973,2.780145278450363,0.023438388564718655,1.1545206355114719,0.016949152542372878,0.0004887748874431624,0.011048684736359646,61.59496695439836,408.4343893617019,383928,167,0.4043583535108959,206,0.49878934624697335,38,0.09200968523002422,246,0.039466642195038266,4.552058111380146,940,413,0.06625903750630407,0.009610746781257035,0.0003686295813496731,0.00851063829787234,31.090208524960815,408.8370274261602,193788.75099999993,474,2.2857142857142856
Hoonah-Angoon Census Area,02105,16981.434901,2.745821042281221,0.02148139663621089,1.218337438207295,0.020648967551622415,0.00016175749721169047,0.013021242429002773,35.0888449341175,798.7385201072386,595858,144,0.4247787610619469,176,0.5191740412979351,19,0.05604719764011799,195,0.0114831285540256,4.40117994100295,746,339,0.019962977332382968,0.009307706659928871,0.0005202257581658991,0.00804289544235925,17.58378351068649,794.1432845744678,298597.8749999999,376,2.206489675516224
Juneau City and Borough,02110,6829.216436,2.8290032075006217,0.03073652267091766,1.0915220933754004,0.0428571428571429,0.0005504373048562594,0.003547440853140272,103.11325854133483,217.6762782071101,704182,422,0.31236121391561805,758,0.5610658771280533,166,0.1228719467061436,929,0.13603317579785665,4.789045151739452,3235,1351,0.19782650215597883,0.003563395334070335,0.00011109876680368848,0.010510046367851623,54.801324794328245,219.37286518171206,374250.10800000076,1706,2.5011102886750556
Kenai Peninsula Borough,02122,41499.900917,2.814834990240141,0.019513348066531034,1.1115811965403997,0.022284261655091044,0.00023507832162890613,0.0006101389912721986,149.75906909826037,377.8796454672561,6214986,3008,0.4096418357619502,3787,0.5157292659675882,524,0.07136047936810568,4335,0.10445808072337379,4.479640473920741,16447,7343,0.17694018148828922,0.0005058400133442503,2.0429983043114075e-05,0.0047425062321396,75.46892681175116,377.3892017110492,3131952.9849999975,8299,2.250034046030233
Ketchikan Gateway Borough,02130,12579.507052,2.7914937759336103,0.027193861553515143,1.2133128674076628,0.01659751037344399,0.0002601121536475654,0.004623345958126962,56.46482211614733,330.9877110904012,710299,396,0.4107883817427386,494,0.5124481327800829,73,0.07572614107883817,568,0.045152802701413836,4.452282157676349,2146,964,0.0766325735988784,0.003928125685124704,0.0001733443002126041,0.004659832246039142,28.403787169322573,327.50287901008295,357305.64100000047,1091,2.2531120331950207
Kodiak Island Borough,02150,17134.142683,2.8435214211076323,0.025565087370896224,1.2847811505454003,0.03535353535353534,0.00011612076586885128,0.004957962251282078,58.244770249880226,440.02389947090006,997974,337,0.35214211076280044,549,0.5736677115987461,71,0.0741901776384535,620,0.03618506110697596,4.739811912225705,2268,957,0.055853392708670964,0.0037939084160884718,0.00019369627387293207,0.007054673721340388,29.26806407988868,439.1271330998247,501483.18599999975,1142,2.3699059561128526
Kusilvak Census Area,02158,44218.384953,2.8716996699669974,0.03586760995224219,1.1457009536297462,0.047442244224422433,0.0002734288445751909,0.011792742549689183,5.845806088909693,269.2626083333335,258492,140,0.3465346534653465,231,0.5717821782178217,33,0.08168316831683169,264,0.005970367309448485,4.752475247524752,960,404,0.009136471185671166,0.008341054056192964,0.00037206994915044036,0.0020833333333333333,2.939305475271144,269.0918033126295,129971.34100000006,483,2.3886138613861387
Lake and Peninsula Borough,02164,61894.48875,2.8192307692307663,0.02235683394423341,1.1291374407934687,0.03767258382642998,0.00010954040523094985,0.008715921759400029,8.611719407731599,476.7602593917711,533017,225,0.4437869822485207,238,0.46942800788954636,41,0.08086785009861933,282,0.004556140711316563,4.410256410256411,1118,507,0.008191359363962758,0.005625181336474572,0.00029635483552306634,0.0035778175313059034,4.3225100393126645,476.8975918003561,267539.54899999977,561,2.2071005917159763
Matanuska-Susitna Borough,02170,63760.578688,2.78374999999998,0.017760230944139817,1.104946545290916,0.021237500000000024,8.2912823182678e-05,0.000566820852606575,107.99173741338534,379.6656192655486,6885615,3059,0.382375,4487,0.560875,447,0.055875,4941,0.07749302314487802,4.534,18136,8000,0.12546937566464766,0.0005247932856133806,1.8767778049591316e-05,0.004355977062196736,54.9142572424454,380.45906986852265,3501364.820000014,9203,2.29225
Nome Census Area,02180,59496.552709,2.965027671349509,0.03167043558591615,1.1383987173733798,0.05346956151553853,0.00015539188900852847,0.006748259856999629,24.470854658101192,704.7103068731828,1455931,192,0.24521072796934865,492,0.6283524904214559,97,0.12388250319284802,591,0.009933348624257349,5.277139208173691,2066,783,0.013160426349904405,0.005046139245840521,0.00019463014949291468,0.001936108422071636,12.255602481145074,704.5083082125595,729166.0989999991,1035,2.6385696040868454
North Slope Borough,02185,230056.014591,2.7689155107187835,0.01884610099336431,1.145277019689378,0.035224884405212244,5.615938872875657e-05,0.006184161921866923,10.410984108622811,1233.321066941297,2395109,271,0.3417402269861286,419,0.5283732660781841,100,0.12610340479192939,522,0.002269012618200946,4.897856242118537,1942,793,0.003446986601979598,0.0047590238946304,0.00019451271517552225,0.003089598352214212,5.211793515295061,1231.0107238193016,1199004.4449999998,974,2.450189155107188
Northwest Arctic Borough,02188,92326.483031,2.9810473815461336,0.032291006820832246,1.1403884260404447,0.058270989193682426,8.427990434809595e-05,0.01294264339152114,6.172283718515071,549.0031290944115,569865,113,0.2817955112219451,228,0.5685785536159601,59,0.14713216957605985,288,0.0031193650028161443,5.177057356608479,1038,401,0.004343282521282201,0.010535405552157916,0.00040013910578125635,0.0019267822736030828,3.0903890588380594,548.7014480769234,285324.75300000014,520,2.5885286783042396
Petersburg Borough,02195,7513.010884,2.8457095709570974,0.02164441643693635,1.2788235661901812,0.03410341034103411,0.00016978289322918487,0.015758529495333632,92.8591035966347,967.6164438280166,697651,112,0.3696369636963696,146,0.48184818481848185,44,0.14521452145214522,191,0.02542256399584899,4.759075907590759,721,303,0.04033003607718452,0.009785541810190937,0.000512108592887526,0.005547850208044383,46.667134709823756,963.2161840659342,350610.69100000005,364,2.402640264026403
Prince of Wales-Hyder Census Area,02198,13630.288113,2.7972508591065304,0.022104209851714463,1.288704640015938,0.019681349578256787,6.038719012732022e-05,0.004285129002252436,179.60072594982057,1004.517702092741,2448009,414,0.3880037488284911,576,0.5398313027179007,76,0.07122774133083412,653,0.04790801152451032,4.567947516401125,2437,1067,0.07828154409900843,0.004132463864717058,0.0001410304625799173,0.004103405826836274,89.93630955099367,999.8840220228363,1225857.8109999974,1226,2.294283036551078
Sitka City and Borough,02220,7433.22281,2.6923997606223824,0.029887866958399383,1.2082046324822464,0.030221424296828264,0.00023891396971997093,0.007872337677434369,54.89837926706788,334.75954470877775,408071,222,0.3985637342908438,310,0.5565529622980251,25,0.04488330341113106,335,0.0450679346715291,4.377019748653501,1219,557,0.0749338495881842,0.005612916685376359,0.00028208083739485483,0.008203445447087777,27.743489502637438,326.8201885895407,206223.53900000016,631,2.2477558348294435
Skagway Municipality,02230,1124.107036,3.2937853107344623,0.03027409020157387,1.204715853103064,0.04378531073446326,0.000781281181613444,0.05273069679849334,83.03830419223524,256.439401098901,93343,15,0.1271186440677966,58,0.4915254237288136,43,0.3644067796610169,103,0.09162828511999456,6.169491525423729,364,118,0.10497221013746949,0.025160010209885057,0.0016584015349901558,0.01098901098901099,43.343705216342045,264.79871739130436,48722.964,184,3.093220338983051
Southeast Fairbanks Census Area,02240,64290.353013,2.806103000811035,0.017470286527202592,1.1339782145598725,0.02362124898621249,9.10660913911417e-05,0.0029158577345755003,54.257446701135045,885.7873037074669,3488230,567,0.3448905109489051,920,0.559610705596107,152,0.09245742092457421,1077,0.01675212453386626,4.790754257907542,3938,1644,0.025571488146403094,0.002536183594570817,9.133974694775801e-05,0.0111731843575419,27.25376741430708,877.8328296593178,1752154.3279999983,1996,2.4051094890510947
Valdez-Cordova Census Area,02261,88635.832004,2.77287044645303,0.01919605653753325,1.1052804903682096,0.030950424541221575,0.00023569808316495003,0.0037638390347273813,31.30795994417658,996.4118771992806,2775007,461,0.37880032867707475,676,0.5554642563681184,75,0.06162695152013147,756,0.008529281927041457,4.57682826622843,2785,1217,0.013730338763504569,0.0029296601746692354,0.00012325390304026296,0.008976660682226212,15.698946436664635,987.5721639460617,1391489.179000001,1409,2.2999178307313066
